# scale_factor(a)       Density contrast    Growth_factor(D(z))
2.289992289992290042e-01 1.368749735138957788e-03 2.904255910495833204e-01
2.299992299992300038e-01 1.374640524496015519e-03 2.916755171221522835e-01
2.309992309992310033e-01 1.380529833706131606e-03 2.929251291325232764e-01
2.319992319992320029e-01 1.386417651043543543e-03 2.941744245926873336e-01
2.329992329992330025e-01 1.392303964782488608e-03 2.954234010146354894e-01
2.339992339992340020e-01 1.398188763197204081e-03 2.966720559103589450e-01
2.349992349992350016e-01 1.404072034561927454e-03 2.979203867918486792e-01
2.359992359992360011e-01 1.409953767150896008e-03 2.991683911710958377e-01
2.369992369992370007e-01 1.415833949238347236e-03 3.004160665600914548e-01
2.379992379992380003e-01 1.421712569098518416e-03 3.016634104708266761e-01
2.389992389992389998e-01 1.427589615005647045e-03 3.029104204152925917e-01
2.399992399992399994e-01 1.433465075233970182e-03 3.041570939054802358e-01
2.409992409992409990e-01 1.439338938057725540e-03 3.054034284533806987e-01
2.419992419992419985e-01 1.445211191751150396e-03 3.066494215709851257e-01
2.429992429992429981e-01 1.451081824423068557e-03 3.078950707351866267e-01
2.439992439992439976e-01 1.456950817926785805e-03 3.091403720955628875e-01
2.449992449992449972e-01 1.462818156754938951e-03 3.103853223617133450e-01
2.459992459992459968e-01 1.468683828520472422e-03 3.116299189053137186e-01
2.469992469992469963e-01 1.474547820836330427e-03 3.128741590980399501e-01
2.479992479992479959e-01 1.480410121315457609e-03 3.141180403115679254e-01
2.489992489992489955e-01 1.486270717570797959e-03 3.153615599175734752e-01
2.499992499992499950e-01 1.492129597215296338e-03 3.166047152877325965e-01
2.509992509992510223e-01 1.497986747861897172e-03 3.178475037937210645e-01
2.519992519992519941e-01 1.503842157123544019e-03 3.190899228072147098e-01
2.529992529992530215e-01 1.509695812613182390e-03 3.203319696998895294e-01
2.539992539992539933e-01 1.515547701943755626e-03 3.215736418434212429e-01
